name,type,address,latitude,longitude,freguesia,opening_hours
Casa de Pasto da Palmeira,restaurant,,41.1476107,-8.6664775,,
Indian flavours,restaurant,,41.1545618,-8.6194167,,
Petiscaria Fonsecas,fast_food,,41.1450429,-8.6141493,,Mo-Su 08:00-22:00
,drinking_water,,41.1487401,-8.6162459,,
,bench,,41.1509089,-8.5831228,,
,bench,,41.1518609,-8.5828154,,
,bench,,41.1523233,-8.5826631,,
,bench,,41.1484086,-8.6159515,,
,bench,,41.1484061,-8.6158155,,
,bench,,41.148523,-8.6157592,,
,bench,,41.1485278,-8.6160014,,
Honest Greens,restaurant,Rua de José Falcão,41.1498955,-8.6141858,,
Casa Comum,arts_centre,Praça de Gomes Teixeira,41.1462039,-8.6156094,,
Jardim Infantil do Centro Social Paroquial Senhora da Conceição,kindergarten,Praça do Marquês de Pombal,41.1615849,-8.6063088,,
Mitsu,restaurant,Rua de O Comércio do Porto,41.1422607,-8.6161767,,Su-Th 19:00-00:00; Fr-Sa 19:00-01:00
Burger King,fast_food,,41.1491437,-8.6046972,,
Wilson,cafe,,41.1529582,-8.6084196,,
,bicycle_parking,,41.1423508,-8.6069517,,
duforno,fast_food,,41.1465852,-8.6053161,,
Rosi. Cafe & more,cafe,,41.1510811,-8.6212225,,
Nata Lisboa,cafe,,41.1451274,-8.6114143,,
A Mariola,restaurant,,41.143342,-8.6176491,,
Almeja,restaurant,Rua Fernandes Tomás,41.1502548,-8.6082938,,
Starbucks,cafe,Rua de Saraiva de Carvalho,41.1433593,-8.6102115,,
,waste_basket,,41.1743198,-8.6038702,,
,waste_basket,,41.1741048,-8.6041544,,
,waste_basket,,41.1741401,-8.6041716,,
,bicycle_parking,,41.1741897,-8.604027,,
Hospital Geral de Santo António,hospital,Largo do Prof. Abel Salazar,41.147045429482375,-8.619086767086488,,
Igreja de Santo António das Antas,place_of_worship,,41.16428831953426,-8.589943016552752,,
Hospital Lusíadas Porto,hospital,,41.15666025050849,-8.625933166967174,,
Escola Secundária Aurélia de Sousa,school,Rua Aurélia de Sousa,41.16029529257205,-8.599503391013466,,
Escola Secundária António Nobre,school,Rua do Aval de Cima,41.1677259391878,-8.599914398662454,,
Escola Artística de Soares dos Reis,school,Rua Major David Magno,41.158710491838896,-8.595997488118291,,
Centro Hospitalar Universitário de São João,hospital,,41.181154812009616,-8.60101807249636,,
Faculdade de Engenharia da Universidade do Porto,university,Rua Doutor Roberto Frias,41.178291131580316,-8.595783624490462,,
Faculdade de Desporto da Universidade do Porto,university,,41.17844417251479,-8.602277428639011,,
Faculdade de Economia da Universidade do Porto,university,,41.1755204296682,-8.598336335154295,,
Escola Básica do 2º e 3º Ciclo da Areosa,school,Rua Professor António Cruz,41.17601272870859,-8.589735765202423,,
Escola Secundária Filipa de Vilhena,school,Rua do Covelo,41.166144937153966,-8.608397085583862,,
Bocca,restaurant,Rua do Passeio Alegre,41.147291185032444,-8.661650920158678,,
Escola Secundária de Garcia de Orta,school,Rua Pinho Leal,41.16238121089339,-8.669005055241698,,
Escola Básica do 2º e 3º Ciclo Francisco Torrinha,school,Rua de São Francisco Xavier,41.15686355376666,-8.671771058380388,,
,parking,,41.16328769999999,-8.6695814,,
,university,,41.153549455441066,-8.672379358539356,,
Universidade Católica Portuguesa - Centro Regional do Porto,university,Rua de Diogo Botelho,41.15327819684323,-8.672106913627136,,
,parking,,41.15389009692704,-8.672000627734416,,
Parque Alunos (P3),parking,,41.178206961476974,-8.593908061186836,,
Biblioteca (C),library,,41.1774362318605,-8.59470383082775,,Mo-Fr 08:30-19:30
Parque de Pessoal Permanente (P1),parking,,41.17836009999999,-8.598538999999999,,
Faculdade de Letras da Universidade do Porto,university,Via Panorâmica,41.150826733860214,-8.632127881684973,,
Hospital de Magalhães Lemos,hospital,Rua Professor Álvaro Rodrigues,41.17749793160197,-8.665878181191903,,
Cepsa,fuel,,41.182888719551165,-8.598365064842994,,
Colegio Julio Dinis,school,Rua do Porto Feliz,41.17660527911372,-8.581882397331835,,
,parking,,41.166559201360954,-8.602309512714045,,
,parking,,41.1626423523968,-8.596232667831373,,
Faculdade de Psicologia e Ciências da Educação da Universidade do Porto,university,,41.17540276123893,-8.604472220033088,,
Polícia Judiciária,police,Rua de Assis Vaz,41.16858828924899,-8.594886887952674,,
,parking,,41.15719832197887,-8.618210389210173,,
Mercado da Foz do Douro,marketplace,,41.15459602627091,-8.674359594567042,,
,parking,,41.17227609243488,-8.687844514359556,,
UPTEC - Parque de Ciência e Técnologia da Universidade do Porto,university,,41.17347036250393,-8.59597984497337,,
Parque de Ciência e Tecnologia da Universidade do Porto - Asprela I,university,Rua Alfredo Allen,41.176692264610885,-8.604816665973134,,
"Escola Superior Artística do Porto, ESAP",university,Largo de São Domingos,41.14308342267512,-8.614260104092011,,
,taxi,,41.14840356087919,-8.585771635833803,,
,parking,,41.14852857478583,-8.585816553644339,,
,shelter,,41.149231606757354,-8.585014093418486,,
,shelter,,41.14867376862139,-8.584513649494113,,
,shelter,,41.148789038439936,-8.584694848158588,,
,shelter,,41.1492542,-8.5848052,,
Hospital Militar Regional nº 1 (Dom Pedro V),hospital,Avenida da Boavista,41.158174671272626,-8.625652176697077,,
Escola Básica do 2º e 3º Ciclo Gomes Teixeira,school,Praça da Galiza,41.15289576360259,-8.627341063779083,,
Escola Secundária Infante Dom Henrique,school,Largo de Alexandre Sá Pinto,41.15310416965144,-8.625513445253329,,
Escola Básica e Secundária Rodrigues de Freitas,school,Praça de Pedro Nunes,41.15466682848059,-8.622702678587865,,
Mercado do Bom Sucesso,marketplace,Praça do Bom Sucesso,41.15582146964363,-8.629109084897964,,"Mo-Th,Su,PH 08:00-23:00; Fr-Sa 08:00-24:00"
Centro Materno-Infantil do Norte,hospital,Largo da Maternidade de Júlio Dinis,41.151927947305154,-8.624085739920282,,
Igreja da Lapa,place_of_worship,,41.15717058069603,-8.611988410231932,,
Hospital da Ordem da Lapa,hospital,Largo da Lapa,41.15721097123752,-8.613450780173656,,
Silo Auto,parking,Rua Gonçalo Cristovão,41.15279671166016,-8.60667983522872,,24/7
Escola Básica e Secundária Carolina Michaëlis,school,Rua da Infanta Dona Maria,41.15957031047228,-8.621990099853837,,
Ecocentro da Prelada,recycling,Rua do Engenheiro Nuno de Meireles,41.173859592558614,-8.625167242796262,,Mo-Sa 08:30-20:00
Clínica Veterinária do Monte dos Burgos,veterinary,,41.17190746800433,-8.62667561446857,,
Repsol - Monte dos Burgos,fuel,Rua do Monte dos Burgos,41.172512579469284,-8.626139106117343,,
Escola Básica Pêro Vaz de Caminha,school,Rua da Telheira,41.17725223573479,-8.61526684828264,,
Sinagoga Kadoorie,place_of_worship,,41.15590891303958,-8.636883018920594,,
Capela de Nossa Senhora da Conceição,place_of_worship,,41.15161859880106,-8.66869515925585,,
Bar Instituto de Socorro a Náufragos,cafe,,41.14805147874629,-8.653095727829824,,
Capela Carlos Alberto: Igreja Luterana do Porto,place_of_worship,,41.14600984364781,-8.62691193026383,,
Café do Cais,cafe,,41.140230264943774,-8.613906466326153,,
A Igreja de Jesus Cristo dos Santos dos Últimos Dias,place_of_worship,,41.16412011249263,-8.594287782512716,,
A Igreja de Jesus Cristo dos Santos dos Últimos Dias,place_of_worship,Avenida Marechal Gomes da Costa,41.158974315784796,-8.663810409929514,,
Escola Básica dos 2º e 3º Ciclos Manoel de Oliveira,school,Rua de Robert Auzelle,41.168631651030125,-8.666575151027967,,
Igreja de Nossa Senhora do Calvário,place_of_worship,,41.16413594522099,-8.570715230775763,,
Escola Básica dos 2º e 3º Ciclos Nicolau Nasoni,school,Rua de Santo António de Contumil,41.172060926150714,-8.580091160584542,,
,parking,,41.169190488942206,-8.571679471265963,,
,parking,,41.16400000272023,-8.584690358538175,,
,parking,,41.16370412619885,-8.584854792525375,,
Igreja Nova de Aldoar,place_of_worship,Rua Professor Melo Adrião,41.16996633405592,-8.667266223282486,,
Igreja de Ramalde,place_of_worship,,41.16831114808147,-8.647974958800187,,
Capela do Senhor dos Aflitos,place_of_worship,,41.14750540833011,-8.618844539421941,,
BP,car_wash,,41.15148703205832,-8.655267436000708,,
Fuga,restaurant,,41.147456366830845,-8.662611629355434,,
,parking,,41.15640035616853,-8.61387581887744,,
,parking,,41.165455510027115,-8.671443782830647,,
Escola Básica e Secundária Leonardo Coimbra - Filho,school,Rua do Pintor António Cruz,41.15757824512158,-8.654607262120843,,
,parking,,41.14776434513894,-8.663311226726,,
,parking,,41.167597677168395,-8.626921267899478,,
,parking,,41.163449250000006,-8.6365996,,
,parking,,41.167707799999995,-8.626940900000003,,
,parking,,41.16325225,-8.63627685,,
,parking,,41.1633213,-8.63617585,,
,parking,,41.163171535890214,-8.635692921764756,,
,parking,,41.1471620986386,-8.660757959396197,,
,parking,,41.151924538450444,-8.616036246335694,,
Igreja de São Martinho de Cedofeita,place_of_worship,,41.15578900004343,-8.621685311928848,,
Instituto Superior de Engenharia do Porto,university,,41.17855062915881,-8.607750236984286,,
Casa da Música,bus_station,,41.160896900519255,-8.629516112988481,,
Escola Superior de Saúde,university,,41.17731436108142,-8.606313688023759,,
,parking,,41.17480894547276,-8.604372520565244,,
Igreja do Corpo Santo de Massarelos,place_of_worship,,41.14592823530765,-8.630494765191484,,
GNR - Destacamento de Acção Fiscal do Porto,police,Rua de Monchique,41.14493644325303,-8.625797466144073,,
Instituto Português de Oncologia do Porto,hospital,Rua Doutor António Bernardino de Almeida,41.18235357498533,-8.606314113466917,,
ISAG,university,,41.17521097761641,-8.65748829038688,,
Escola Secundária Alexandre Herculano,school,Avenida de Camilo,41.14813273900207,-8.594322386387027,,
Sé do Porto,place_of_worship,,41.14279064073948,-8.611216514250955,,Apr-Oct 9:00-18:30; Nov-Mar 9:00-17:30
Oratório da Capela de São Sebastião,place_of_worship,,41.143207195411115,-8.61136846975101,,
Mercado de São Sebastião,marketplace,,41.1438647732875,-8.611201608734174,,
Igreja de São Lourenço (Grilos),place_of_worship,,41.14208745038827,-8.612684096491192,,
Capela de Nossa Senhora das Verdades,place_of_worship,,41.14166174991315,-8.611359701317967,,Tu-Su 10:00-17:30
Igreja de Nossa Senhora do Patrocínio,place_of_worship,,41.141340473375465,-8.610179402171488,,off
Capela da Lada,place_of_worship,,41.140888221206886,-8.61044064941421,,
Capela da Senhora do Ó,place_of_worship,,41.14050147464972,-8.614626842236488,,closed
Igreja de São Nicolau,place_of_worship,,41.14051946108135,-8.615207488348128,,
Escola Superior Artística do Porto,university,,41.14015287693944,-8.615847117036257,,
Polícia Marítima,police,,41.140180346903755,-8.616130143411377,,
Hospital Ordem São Francisco,hospital,,41.14193891914859,-8.616315327705054,,
Hospital Ordem São Francisco,parking,,41.14182534608858,-8.616127207299536,,
Igreja dos Terceiros Franciscanos,place_of_worship,,41.14118741190957,-8.616199527150739,,
Igreja de São Francisco,place_of_worship,Rua do Infante Dom Henrique,41.14098684706162,-8.615720116919821,,
Hospital Ordem São Francisco,parking,,41.14131184222581,-8.616561277569579,,
Capela de São Nicolau,place_of_worship,,41.1408673,-8.6154178,,
Clube Literário do Porto,library,,41.140999593606615,-8.616992610636812,,
Capitania do Porto do Douro,police,Rua Nova da Alfândega,41.14106832230117,-8.617124739510965,,
Porto à Noite,restaurant,,41.14248754905684,-8.61354560097453,,
Federação de Colectividades do Porto,cafe,,41.142432641783934,-8.612971346899663,,
Irmãos Linos,restaurant,Largo de São Domingos,41.14337533664887,-8.61485178585086,,
,police,,41.14358984604259,-8.608754140485122,,
Teatro Nacional São João,theatre,Praça da Batalha,41.144561681794166,-8.607538288655048,,
Café Java,cafe,,41.14508784701997,-8.607505605489164,,
Porto Antigo,restaurant,,41.14520580031774,-8.60774561310156,,
Igreja da Misericórdia,place_of_worship,,41.143563555788425,-8.614712660976839,,
Confeitaria São Domingos,cafe,Largo de São Domingos,41.14291669541715,-8.615170479218442,,
Teatro de Marionetas do Porto,theatre,,41.14241894371779,-8.616552893092983,,
Pinguim,cafe,,41.14237702326209,-8.61677778641251,,
,parking,,41.171434600000005,-8.62826535,,
,parking,,41.1709762,-8.62817445,,
,parking,,41.17176037211863,-8.62835045895308,,
Casa Santo António,restaurant,,41.1445789109872,-8.615418122738255,,
Pau de Canela,restaurant,,41.144812156342184,-8.615336307746164,,
Igreja da Vitória,place_of_worship,,41.143363191324454,-8.615699981697526,,
Centro Social da Vitória,kindergarten,,41.1432661123195,-8.616440214967977,,
Oriente no Porto,restaurant,,41.14327641376995,-8.616513180958046,,"Mo-Th 12:00-15:00,Fr-Sa 12:00-15:00,19:30-22:30"
Instituto Multimédia,school,Rua das Taipas,41.143542330564756,-8.617234973356995,,
Igreja de São Bento da Vitória,place_of_worship,,41.14422588324449,-8.616102710039753,,
Junta de Freguesia de São Nicolau,townhall,,41.14110461760895,-8.617364504580607,,
Igreja de São João Novo,place_of_worship,,41.14202319069737,-8.617685756121386,,
Tribunal das Varas Criminais do Porto,parking,,41.141677016876606,-8.61749389496566,,
Clube Inglês,parking,,41.14302051300445,-8.618364959139573,,
O Caraças,restaurant,Rua das Taipas,41.14298443105251,-8.617686303311482,,"Mo-Sa 11:30-14:30, 19:30-22:00"
Taberna Santo António,restaurant,,41.143443184690476,-8.618097270843482,,
Bilha Nova,restaurant,Rua Doctor Barbosa de Castro,41.144138090549035,-8.617460038127728,,
Uma Rosa,restaurant,,41.14364124483812,-8.618191178245805,,
,parking,,41.14328974817824,-8.617976465770095,,
O Bolo de Chocolate,restaurant,,41.144218667662,-8.617406973409489,,
Instituto de Saúde Pública da Universidade do Porto,university,,41.14445116167414,-8.61669269383633,,
,parking,,41.14438142413823,-8.616403515045723,,
,parking,,41.144409715146665,-8.616124243774665,,
,parking,,41.144579647387694,-8.616691831247968,,
,parking,,41.144998573794254,-8.61532659152327,,
Igreja dos Clérigos,place_of_worship,Rua de São Filipe de Nery,41.14576161681431,-8.61422326561653,,Mo-Su 09:00-19:00; Dec 24 09:00-14:00; Dec 31 09:00-14:00; Dec 25 11:00-19:00; Jan 01 11:00-19:00
,parking,,41.14583171148614,-8.614432059487488,,
Capela do Senhor do Carvalhinho,place_of_worship,,41.1419913782069,-8.603864942134239,,
Capela dos Alfaiates,place_of_worship,,41.1432363066405,-8.607438171017577,,Mo-Sa 14:00-17:00
,parking,,41.143963810107316,-8.606767465071325,,
,parking,,41.14385629119678,-8.606337334699292,,
,parking,,41.14419625979466,-8.605600272533025,,
,taxi,,41.14443481747291,-8.606326791839415,,
,parking,,41.143592914951256,-8.60570993604469,,
Capela de São José,place_of_worship,,41.14323793419725,-8.60325295062219,,
,parking,,41.14400639494917,-8.604247196673791,,
,parking,,41.14537894116467,-8.603581196806767,,
Garagem Ibéria,parking,,41.14488604143554,-8.606191526983132,,
Farmácia Herculano,pharmacy,,41.144639574060456,-8.606179070411867,,
Escola Profissional Tecnologia Psicossocial Porto,school,,41.14524851344617,-8.60558855754697,,
Istambul,restaurant,,41.14568245644703,-8.605551696704444,,
Irmãos Unidos,restaurant,,41.1458099234642,-8.605281201621905,,
O Caseiro,restaurant,,41.14589761205767,-8.605119965690118,,
Banh Mi Corner,restaurant,Rua de Santo Ildefonso,41.14610829364992,-8.605269675312284,,Tu-Sa 12:00-18:00
Batalha Centro de Cinema,cinema,Praça da Batalha,41.14545655822254,-8.606902768945856,,"Tu,Su 11:00-20:00; We,Th 11:00-22:00; Fr,Sa 11:00-24:00"
Igreja Paroquial de Santo Ildefonso,place_of_worship,Rua de Santo Ildefonso,41.14621367677363,-8.606565622580305,,
Tijuca,cafe,,41.14653181154492,-8.605156604897624,,
Garagem Passos Manuel,parking,,41.14655548266623,-8.605842118931909,,
Teatro Sá da Bandeira,theatre,,41.146588206004324,-8.608734528972704,,
Estúdio 111,cinema,,41.14664885850563,-8.60844638355697,,
Capela da Senhora da Esperança,place_of_worship,,41.14209825583136,-8.617974554838698,,
Arcádia,cafe,,41.14637774117896,-8.61239804281442,,
,parking,,41.14826699602079,-8.613694742479796,,
,taxi,,41.14599174870724,-8.612724934005653,,
,parking,,41.14644199903835,-8.614522258322593,,
,parking,,41.1454186,-8.617422399999999,,
,taxi,,41.146172250000006,-8.617613150000002,,
,parking,,41.14570295014335,-8.618191171367185,,
,parking,,41.14477844730267,-8.617664929316229,,
,parking,,41.14496007017101,-8.618199630033823,,
,parking,,41.14590348019282,-8.617668399789913,,
,parking,,41.14535498804737,-8.617530737243978,,
,parking,,41.146145877318204,-8.6177240278264,,
Junta de Freguesia de Miragaia,townhall,,41.1459942256536,-8.617931719521625,,
,parking,,41.1434949774963,-8.618254147636733,,
,parking,,41.14432717611173,-8.618248836954825,,
Capela Espírito Santo,place_of_worship,,41.14299989318626,-8.619458423035638,,
Igreja de São Pedro de Miragaia,place_of_worship,,41.142866177609974,-8.619704257108992,,
,parking,,41.141258019169484,-8.618085949725943,,
,parking,,41.141049549704135,-8.617627739090635,,
,taxi,,41.14178228216806,-8.618732735166393,,
,parking,,41.141998394431134,-8.61930642949543,,
Parque Automóvel da Alfândega,parking,,41.14103629647278,-8.618159147106963,,
Flor da Alfândega,restaurant,,41.14358709197087,-8.620996521241402,,
Centro Social Miragaia,kindergarten,,41.143985560449465,-8.620521814639298,,
,parking,,41.14276598362708,-8.620371127013646,,
,parking,,41.144299733333334,-8.621238033333332,,
,parking,,41.143911290757416,-8.621873714185007,,
Infantário Padre Américo,kindergarten,,41.14429209928995,-8.62073767695652,,
Colégio das Irmãs Canossianas,college,,41.14456718841225,-8.621690167927667,,
Escola Básica da Bandeirinha,school,Rua da Bandeirinha,41.14498855401514,-8.621381560146586,,
,toilets,,41.14587133387589,-8.619955675442744,,
Sr. Custódio,cafe,Rua da Bandeirinha,41.145673822148396,-8.620306243663183,,Mo-Fr 07:00-19:00
,parking,,41.14659510611427,-8.619978902702023,,
,parking,,41.14669356162199,-8.620102968715681,,
,parking,,41.14659832513178,-8.618464707398427,,
,parking,,41.147961610343685,-8.61880404523137,,
,parking,,41.141919973895604,-8.598242170043175,,
,parking,,41.14195250325242,-8.598056951889962,,
Escola Básica da Alegria,school,Praça da Alegria,41.14389051451534,-8.599980821916178,,
,parking,,41.14255562619337,-8.599825296787634,,
,parking,,41.142187493930166,-8.598723432080186,,
Igreja de Nossa Senhora da Esperança,place_of_worship,Avenida de Rodrigues de Freitas,41.145380831053764,-8.602411238604486,,
,parking,,41.14529461095234,-8.602979561485222,,
,parking,,41.14446443457023,-8.602012423399636,,
Casa Guedes,cafe,Praça dos Poveiros,41.14598110766613,-8.60348080370665,,Mo-Sa 08:00-22:30
Bufete Horizontal,cafe,,41.145935414407624,-8.603701831553158,,
,parking,,41.14611418715483,-8.602958652352998,,
,taxi,,41.146270470777466,-8.602357324788448,,
,parking,,41.145645937253306,-8.602572912501994,,
Casa Lemos,restaurant,,41.14627533841528,-8.60292257884204,,
Churrasqueira Padrão,restaurant,,41.14670954773461,-8.60261193108061,,
,parking,,41.146769351365,-8.602785382522526,,
,parking,,41.14667692138787,-8.602018083865929,,
Enfermeiros Reunidos,clinic,,41.1470778763073,-8.602243530638395,,
Venham mais 5,restaurant,,41.14680554113992,-8.603389747071677,,
Oásis,restaurant,,41.14717811083865,-8.602603272418518,,
Sol e Sombra,restaurant,,41.1466768088513,-8.60436208003134,,
Don Grillon,restaurant,,41.14663962710666,-8.604217330135699,,
Millennium bcp,bank,,41.14658958048708,-8.604132381655953,,
San Martino,restaurant,,41.14661616978989,-8.604012289253914,,
Largo dos Combatentes,parking,,41.14744315167157,-8.604145583931562,,
Coliseu do Porto,theatre,Rua de Passos Manuel,41.14715654021691,-8.605276127806933,,
Coliseu,parking,,41.147424398546285,-8.604771717836275,,
São Tomé,cafe,,41.14798869931291,-8.605640309058986,,
Olympia Club,nightclub,,41.1470077812348,-8.605959368790309,,
Café Majestic,cafe,,41.14710838695576,-8.606461575762463,,Mo-Sa 09:00-23:30
Igreja dos Clérigos,place_of_worship,Rua de São Filipe de Nery,41.145810962628865,-8.61404085235128,,
,parking,,41.14658040862622,-8.604945301888781,,
,parking,,41.14681783107891,-8.606090632485824,,
,parking,,41.14670525823341,-8.605138579081187,,
Vício do Café,cafe,,41.147212477273975,-8.607255327936427,,
,parking,,41.147099223503346,-8.607461150582274,,
A Beneficência Familiar A.S.M,social_facility,,41.14772188505072,-8.607470808324242,,
Teatro Municipal Rivoli,theatre,Praça de Dom João I,41.147821515013355,-8.60994468531013,,Tu-Sa 11:00-20:00
Clínica Liga Mutualista Porto,clinic,,41.14822737700185,-8.609672710954195,,
Capa na Baixa,restaurant,,41.14813063245434,-8.609662331103861,,
,taxi,,41.14792764455985,-8.608938738954082,,
A Lutuosa de Portugal - Associação de Socorros Mútuos,social_facility,Avenida dos Aliados,41.148397657440086,-8.61039437858217,,
,parking,,41.14844206156707,-8.610058711544871,,
Clínica Dentária da Liga,dentist,,41.148640055871574,-8.609999167148,,
First Rent,car_rental,,41.14863044506966,-8.610223936827852,,
,parking,,41.148735562109614,-8.60994134585131,,
Igreja do Santíssimo Sacramento,place_of_worship,,41.157975506228006,-8.635722036110666,,
Beneficência Familiar ASM,social_facility,,41.14848486736814,-8.60745398368931,,
Ribeira Lounge,bar,,41.14115361236414,-8.61346642730615,,
Normandia,cafe,,41.148934075988045,-8.608874408341496,,
,parking,,41.14909598183465,-8.60984525942909,,
,parking,,41.14904589398245,-8.611712109224195,,
,parking,,41.141352446191085,-8.613925763245293,,
Capela de São Salvador,place_of_worship,,41.14204463577556,-8.614228499519148,,
Essência Lusa,restaurant,,41.142102661608696,-8.61396219348928,,
,parking,,41.14059956222849,-8.615692200804418,,
,parking,,41.1409135845533,-8.614779312732617,,
,parking,,41.14194953671883,-8.613685491743304,,
,parking,,41.1419440096813,-8.61376120885715,,
Igreja de Nossa Senhora da Conceição,place_of_worship,Praça do Marquês de Pombal,41.1614219411063,-8.605860656624154,,"Mo-Fr 08:00,10:00,19:15; Sa 19:00; Su 08:30,10:30,12:00,19:00"
,parking,,41.166271325792266,-8.645485167266378,,
,parking,,41.16634315,-8.6445587,,
,parking,,41.166836630115306,-8.644594767666103,,
,parking,,41.166045632078735,-8.645075642596352,,
,parking,,41.14911888248051,-8.611730855942554,,
,parking,,41.149445763485936,-8.610495390092222,,
,taxi,,41.14951674884615,-8.61107221988913,,
Confeitaria Bonjardim,cafe,Rua do Bonjardim,41.14965795916694,-8.609320639260947,,
,parking,,41.14975845302215,-8.60954468580857,,
,parking,,41.14963578333457,-8.609464328335003,,
Celeste,cafe,Rua do Bonjardim,41.15034471340539,-8.608961173014277,,
Bonjardim (Recolhas),parking,,41.149956051030244,-8.608850199386936,,
Café Império,cafe,,41.15000698397288,-8.607731779898932,,
Cometa,cafe,,41.150048785412395,-8.607610836956098,,
,parking,,41.14982820049192,-8.606139529060405,,
EX-DREMN,parking,,41.14827466495808,-8.605513304137459,,
O Romano,restaurant,,41.14807492007788,-8.605068754495521,,
,parking,,41.14960447546712,-8.605183501222635,,
Nem Carne Nem Peixe,restaurant,Rua do Almada,41.149427840999444,-8.612303378657016,,
Escola Profissional Profitecla,school,Largo Mompilher,41.149936352126225,-8.612735609154049,,
,parking,,41.14883833307745,-8.614223454759466,,
,parking,,41.149503339764216,-8.614077293334912,,
,parking,,41.149545791828785,-8.614198881660077,,
,parking,,41.148712126249706,-8.614378438825721,,
Canhoto,bar,,41.149790273107634,-8.61524057686009,,
Teatro Carlos Alberto,theatre,,41.14921371649764,-8.615180153870062,,
Casa de Ló,bar,Travessa de Cedofeita,41.14957885278263,-8.616086012857414,,
Junta de Freguesia da Vitória,townhall,Praça de Carlos Alberto,41.149032268684024,-8.6161252008941,,
Igreja do Carmo,place_of_worship,Rua do Carmo,41.147469929020275,-8.616251756207445,,
Igreja dos Carmelitas,place_of_worship,,41.14747506112082,-8.616454736054092,,
,parking,,41.14784728328419,-8.616974640658865,,
,place_of_worship,,41.1483175516816,-8.617514981227206,,
,parking,,41.148051956557545,-8.616567670401007,,
O Caçula,cafe,,41.14894998118036,-8.616511224566745,,
,parking,,41.14810831032122,-8.615448195644257,,
,parking,,41.147717945353754,-8.615990056220676,,
Parque Auto Padre Himalaya,parking,,41.16535932722856,-8.649039552063355,,
,parking,,41.14764048903715,-8.617938883769499,,
,parking,,41.14856221139552,-8.617868436838828,,
Parque do Carregal,parking,,41.14923074536632,-8.618730702218924,,
Capela de Santo António,place_of_worship,,41.149124432431734,-8.61783381760211,,
,parking,,41.148406323246846,-8.619140954331534,,
,parking,,41.14949569308115,-8.61842038170954,,
,parking,,41.14969791028679,-8.618389552091998,,
Bufete Olímpico,cafe,,41.14966141905132,-8.619954110141704,,
Banco Português de Investimento,bank,,41.14777611129084,-8.620694763113068,,
Assador Típico,restaurant,,41.14760426504789,-8.620897054705557,,
,parking,,41.147876701534706,-8.621134145292752,,
,parking,,41.147747048866364,-8.621838245438678,,
,parking,,41.16135298052641,-8.638986208372383,,
,parking,,41.17636280721487,-8.599697434934813,,
,parking,,41.175141122939785,-8.597688375121802,,
,parking,,41.174157530064015,-8.596927668252905,,
Parque de estacionamento dos alunos,parking,,41.17897291000524,-8.601932222333263,,
Parque de estacionamento de professores e funcionários,parking,,41.178654037270796,-8.600380189382511,,
,parking,,41.14303958270276,-8.610627924108698,,
Igreja de Santa Clara,place_of_worship,Largo Primeiro de Dezembro,41.142484825036796,-8.609196564491281,,"Mo-Su 09:00-13:00,14:00-18:00; PH off"
Sport Club Guindalense,cafe,,41.141710366718804,-8.60893450475745,,Mo-Sa 12:00-23:00
,parking,,41.14232703550447,-8.617544417610324,,
Escola Básica de São Nicolau,school,Calçada do Forno Velho,41.14139029985403,-8.617665174321262,,
Garagem Palácio,parking,,41.1515309115087,-8.606598272090721,,
BP,fuel,,41.182257568377786,-8.646332709898154,,24/7
,kindergarten,,41.14433090013033,-8.620697722289112,,
Escola Básica de Miragaia,school,Calçada das Virtudes,41.143822192566375,-8.619169722674881,,
Instituto de Medicina Legal,hospital,,41.148354990136625,-8.617704572172878,,
,parking,,41.146021164170975,-8.622747249484783,,
,parking,,41.146119328660326,-8.622730837826632,,
,parking,,41.14626349942284,-8.62267311839589,,
,parking,,41.14636415828548,-8.622876580644661,,
Faculdade de Farmácia Universidade do Porto,university,,41.14720997319013,-8.623901070459361,,
Consulta Externa Hospital Santo António - Rua Dom Manuel II - Ex-CICAP,hospital,,41.146930298928886,-8.62272549041578,,
,parking,,41.1465841397379,-8.620346242423446,,
,parking,,41.147028968194235,-8.620446163261173,,
,parking,,41.14427683596812,-8.623758070788622,,
,parking,,41.147774155256336,-8.624630371645203,,
Biblioteca Almeida Garrett,library,Rua de Entre Quintas,41.14824302389701,-8.62691048427468,,Tu-Su 10:00-18:00
Concha Acústica,theatre,,41.147342213483846,-8.627055683810443,,
,toilets,,41.14710004344394,-8.626441104385517,,
,cafe,,41.14686201700352,-8.62648827824992,,
Antiga Creche Abrigo dos Pequeninos,kindergarten,,41.143279720353476,-8.600472907180821,,
Giroflé,restaurant,,41.14075536430966,-8.616635788054431,,
Herdade do Peso,restaurant,,41.14092267243463,-8.616876026260961,,
Escola Primária de São Miguel,school,,41.143171346245545,-8.616339661296653,,
Instituto de Ciências Biomédicas Abel Salazar - Polo de Medicina,university,,41.1476923653945,-8.617699230353209,,
Comando Territorial do Porto da Guarda Nacional Republicana,police,Rua do Carmo,41.14808811003746,-8.617165203113597,,
Parque da Guarda Fiscal,parking,,41.1450061557168,-8.625887238769405,,
,parking,,41.15649468043434,-8.636992088403115,,
Banco de Portugal - Filial Porto,bank,Praça da Liberdade,41.14675058073048,-8.611982956675224,,Mo-Fr 08:30-15:00
Igreja de Lordelo do Ouro,place_of_worship,Rua das Condominhas,41.15340148463687,-8.64885786167096,,
